pro_com_t,mail
020044,info@comune.pontisulmincio.mn.it
020045,protocollo@comune.porto-mantovano.mn.it
020046,ragioneria@comune.quingentole.mn.it
020047,protocollo@comune.quistello.mn.it
020051,elena.furlani@comune.rodigo.mn.it
020052,ragioneria@comune.roncoferraro.mn.it
020053,segreteria@comune.roverbella.mn.it
020054,protocollo@comune.sabbioneta.mn.it
020056,protocollo@comunesangiacomodellesegnate.it
020059,segreteria@comune.sanmartinodallargine.mn.it
020060,segreteria@comune.schivenoglia.mn.it
020061,segreteria@comune.sermideefelonica.mn.it
020064,segreteria@comune.sustinente.mn.it
020066,r.torelli@comune.viadana.mn.it
020072,protocollo@comune.borgomantovano.mn.it
021001,info@gemeinde.aldein.bz.it
021002,info@gemeinde.andrian.bz.it
021003,info@comune.anterivo.bz.it
021004,info@appiano.eu
021005,info@comune.avelengo.bz.it
021006,info@comune.badia.bz.it
021007,info@barbiano.eu
021008,urp@comune.bolzano.it
021009,info@comune.braies.bz.it
021010,info@comunebrennero.eu
021011,info@brixen.it
021015,info@caldaro.eu
021016,info@comune.campoditrens.bz.it
021018,info@comune.castelbello-ciardes.bz.it
021019,info@comune.castelrotto.bz.it
021020,info@comune.cermes.bz.it
021021,steger.elfriede@comune.chienes.bz.it
021022,info@chiusa.eu
021023,info@comune.cornedo.bz.it
021024,info@comune.cortaccia.bz.it
021026,info@corvara.eu
021027,info@graun.eu
021028,info@dobbiaco.eu
021029,info@comune.egna.bz.it
021030,info@comune.falzes.bz.it
021031,info@comune.fie.bz.it
021032,info@comunefortezza.eu
021033,info@funes.eu
021034,info@gais.eu
021035,info@comune.gargazzone.bz.it
021036,petra.windegger@comune.glorenza.bz.it
021037,info@comune.laces.bz.it
021038,info@lagundo.eu
021039,info@lajen.eu
021041,info@comune.lana.bz.it
021043,info@gemeinde.laurein.bz.it
021045,info@comune.magre.bz.it
021046,info@comune.malles.bz.it
021047,info@comune.marebbe.bz.it
021048,info@comune.marlengo.bz.it
021049,info@comune.martello.bz.it
021050,info@meltina.eu
021052,info@comune.monguelfo-tesido.bz.it
021053,info@comune.montagna.bz.it
021054,info@comune.mosoinpassiria.bz.it
021055,info@nals.eu
021057,info@comune.naz-sciaves.bz.it
021059,info@nova-ponente.eu
021060,info@comune.ora.bz.it
021061,info@comune.ortisei.bz.it
021062,info@comune.parcines.bz.it
021063,info@comune.perca.bz.it
021064,info@comune.plaus.bz.it
021065,info@pontegardena.it
021069,info@comune.proves.bz.it
021070,info@racines.eu
021071,info@rasen-antholz.eu
021073,info@comune.caines.bz.it
021073,info@comune.rifiano.bz.it
021074,info@muehlbach.it
021075,info@comune.rodengo.bz.it
021076,info@comune.salorno.bz.it
021080,info@san-leonardo.eu
021081,info@stlorenzen.eu
021082,info@comune.sanmartinoinbadia.bz.it
021083,info@stmp.it
021084,info@comune.sanpancrazio.bz.it
021085,info@santacristina.eu
021086,info@comune.sarentino.bz.it
021087,manfred.zwischenbrugger@schenna.eu
021088,info@selvadeimolini.eu
021089,info@selva.eu
021091,info@comune.senales.bz.it
021092,info@sesto.eu
021093,info@silandro.it
021094,info@comune.sluderno.bz.it
021095,info@comune.stelvio.bz.it
021096,info@comune.terento.bz.it
021097,info@gemeinde.terlan.bz.it
021100,info@comune.tires.bz.it
021101,info@comune.tirolo.bz.it
021102,info@trodena.eu
021103,info@comune.tubre.bz.it
021104,info@comune.ultimo.bz.it
021105,info@comune.vadena.bz.it
021106,info@valdaora.eu
021107,info@comune.valdivizze.bz.it
021108,info@valleaurina.eu
021109,info@casies.eu
021112,info@comune.verano.bz.it
021113,info@niederdorf.eu
021115,ragioneria@vipiteno.eu
021116,info@comune.velturno.bz.it
021117,info@laval.it
021118,info@senalesanfelice.eu
022001,serv.gen@comune.ala.tn.it
022002,affari.generali@comune.albiano.tn.it
022003,protocollo@comune.aldeno.tn.it
022005,info@comune.andalo.tn.it
022006,urp@comune.arco.tn.it
022007,segreteria@comune.avio.tn.it
022009,comune@comune.baselgadipine.tn.it
022013,info@comune.besenello.tn.it
022015,info@comune.bieno.tn.it
022018,protocollo@comune.bocenago.tn.it
022021,comune@comune.bondone.tn.it
022022,comune@comune.borgo-valsugana.tn.it
022025,segreteria@comune.brentonico.tn.it
022026,info@comune.bresimo.tn.it
022029,comune@caderzone.net
022032,segreteria@comune.calceranica.tn.it
022036,info@comune.campitellodifassa.tn.it
022037,segreteria@comune.campodenno.tn.it
022039,segreteria@comune.canazei.tn.it
022040,info@comunecapriana.com
022043,comune@comune.carzano.tn.it
022045,comune@comune.castelcondino.tn.it
022048,info@comune.castello-tesino.tn.it
022050,info@comunecavalese.it
022051,info@comune.cavareno.tn.it
022052,ragioneria@comune.cavedago.tn.it
022054,comune@comune.cavizzana.tn.it
022058,ragioneria@comune.cimone.tn.it
022059,cintetesino@comune.cintetesino.tn.it
022060,comune@comune.cis.tn.it
022061,info@comunecivezzano.it
022062,info@comune.cles.tn.it
022064,protocollo@comune.commezzadura.tn.it
022068,segretario@comune.croviana.tn.it
022071,segreteria@comune.dambel.tn.it
022074,segreteria@comune.denno.tn.it
022079,municipio@comune.dro.tn.it
022081,protocollo@comune.faidellapaganella.tn.it
022083,segreteria@comune.fiave.tn.it
022085,segreteria@comune.fierozzo.tn.it
022087,info@comune.folgaria.tn.it
022089,segreteria@comune.fornace.tn.it
022091,amministratori@comunegarnigaterme.it
022092,protocollo@comune.giovo.tn.it
022098,ragioneria@comune.isera.tn.it
022102,protocollo@comune.lavarone.tn.it
022103,info@comunelavis.it
022106,ragioneria@comune.livo.tn.it
022108,serviziosegreteria@comune.lonalases.tn.it
022110,info@comunemale.it
022112,ragioneria@comune.massimeno.tn.it
022113,info@comune.mazzin.tn.it
022116,info@comune.mezzocorona.tn.it
022117,info@comune.mezzolombardo.tn.it
022118,segreteria@comune.moena.tn.it
022120,molveno@comuni.infotn.it
022124,comune@comune.nago-torbole.tn.it
022127,info@comune.nogaredo.tn.it
022128,nomi@comune.nomi.tn.it
022129,comune@comune.novaledo.tn.it
022131,comune@comune.ossana.tn.it
022133,segreteria@comune.paludelfersina.tn.it
022134,info@comune.panchia.tn.it
022136,protocollo@comune.peio.tn.it
022137,info@comune.pellizzano.tn.it
022138,comune@comune.pelugo.tn.it
022139,protocollo@comune.pergine.tn.it
022142,info@comune.pievetesino.infotn.it
022143,segreteria@comune.pinzolo.tn.it
022144,pomarolo@comune.pomarolo.tn.it
022147,info@comune.predazzo.tn.it
022150,comune@comune.rabbi.tn.it
022153,info@comune.rivadelgarda.tn.it
022155,anagrafe@comune.romeno.tn.it
022156,ragioneria@comune.roncegnoterme.tn.it
022157,c.ronchivalsugana@comuni.infotn.it
022159,ronzone@comuni.infotn.it
022160,segreteria@comune.roveredellaluna.tn.it
022162,comune@ruffremendola.it
022163,rumo@comune.rumo.tn.it
022164,segreteria@comune.sagron-mis.tn.it
022167,info@comune.sanmichelealladige.tn.it
022169,comune@comune.sanzeno.tn.it
022171,info@comune.scurelle.tn.it
022172,adriana.santuari@comune.segonzano.tn.it
022173,info@comune.sfruz.tn.it
022177,segreteria@comune.sover.tn.it
022179,segreteria@comune.spiazzo.tn.it
022180,segreteria@comune.spormaggiore.tn.it
022182,segreteria@comune.stenico.tn.it
022183,comune@comune.storo.tn.it
022184,comune.strembo@comune.strembo.tn.it
022189,info@comune.telvedisopra.tn.it
022191,p.colautti@comune.tenno.tn.it
022195,segretario@comune.terzolas.tn.it
022196,info@comune.tesero.tn.it
022199,info@comunetioneditrento.it
022200,segreteria@comune.ton.tn.it
022213,comune@comune.vermiglio.tn.it
022222,ragioneria@comune.villalagarina.tn.it
022226,protocollo@comune.ziano.tn.it
022229,comune@comune.ledro.tn.it
022230,comune@comune.predaia.tn.it
022231,segreteria@comune.sanlorenzodorsino.tn.it
022232,segreteria@comune.valdaone.tn.it
022235,paola.paolazzi@comune.altavalle.tn.it
022237,anagrafe@comune.amblardon.tn.it
022238,info@comune.borgochiese.tn.it
022239,info@comune.borgolares.tn.it
022241,protocollo@comune.cembralisignago.tn.it
022242,info@comune.conta.tn.it
022243,info@comune.madruzzo.tn.it
022244,protocollo@comuneportedirendena.tn.it
022249,comune@comune.villedanaunia.tn.it
022253,comune@comune.novella.tn.it
023001,servizi@comune.affi.vr.it
023002,urp@comune.albaredodadige.vr.it
023003,segreteria@comune.angiari.vr.it
023004,segreteria@comune.arcole.vr.it
023005,protocollo@comune.badiacalavena.vr.it
023006,comune.urp@comune.bardolino.vr.it
023009,info@comune.bonavigo.vr.it
023010,info@comune.boschisantanna.vr.it
023011,info@comune.boscochiesanuova.vr.it
023012,amministrazione@bovolone.net
023013,pm@comune.brentino.vr.it
023014,protocollo@comune.brenzone.vr.it
023016,protocollo@comune.buttapietra.vr.it
023017,protocollogenerale@comune.caldiero.vr.it
023019,protocollo@comune.casaleone.vr.it
023020,segreteria@comunedicastagnaro.it
023021,info@comune.castel-d-azzano.vr.it
023022,protocollo@castelnuovodg.it
023023,segreteria@comunecavaion.it
023024,segreteria@comune.cazzanoditramigna.vr.it
023025,info@cerea.net
023026,comune@comune.cerroveronese.vr.it
023028,info@comunecolognola.it
023029,areacontabile@comune.concamarise.vr.it
023031,area.contabile@comunedolce.it
023032,info@comune.erbe.vr.it
023034,info@comune.ferraradimontebaldo.vr.it
023035,info@comunedifumane.it
023036,finanziaria@comunedigarda.it
023037,segreteria@comune.gazzo.vr.it
023038,info@comune.grezzana.vr.it
023039,info@comune.illasi.vr.it
023040,info@comune.isoladellascala.vr.it
023042,info@comune.lavagno.vr.it
023043,info@comune.lazise.vr.it
023045,info@comunemalcesine.it
023046,info@comunemaranovalp.it
023047,alessandro.anselmi@comune.mezzane.vr.it
023048,municipio@comune.minerbe.vr.it
023049,segreteria@comune.montecchiadicrosara.vr.it
023050,info@comune.montefortedalpone.vr.it
023052,settorefinanziario@comunenegrar.it
023054,finanziario@comune.nogarolerocca.vr.it
023055,segreteria@comune.oppeano.vr.it
023056,contabilita-scuola@comunepalu.it
023057,info@comunepastrengo.it
023058,protocollo@comune.pescantina.vr.it
023061,protocollo@comune.pressana.vr.it
023062,protocollo@comune.rivoli.vr.it
023063,segreteria@comune.ronca.vr.it
023064,protocollo@comune.roncoalladige.vr.it
023066,info@comune.roveredodigua.vr.it
023067,segreteria@comune.rovereveronese.vr.it
023068,info@comune.salizzole.vr.it
023070,protocollo@comune.sangiovanniilarione.vr.it
023072,protocollo@comune.sanguinetto.vr.it
023073,posta@comunesanmartinobuonalbergo.it
023074,segreteria@comune.sanmaurodisaline.vr.it
023076,protocollo@comune.sanpietroincariano.vr.it
023078,segreteria@comune.santannadalfaedo.verona.it
023080,segreteria@comuneselvadiprogno.it
023081,info@comunesoave.it
023082,affari.generali@comune.sommacampagna.vr.it
023084,affari.generali@comune.sorga.vr.it
023085,segreteria@comune.terrazzo.vr.it
023086,comune@comune.torridelbenaco.vr.it
023088,segreteria@comune.trevenzuolo.vr.it
023089,info@comune.valeggiosulmincio.vr.it
023090,comune@veloveronese.net
023092,info@comune.veronella.vr.it
023093,segreteria@comune.vestenanova.vr.it
023094,segreteria@comune.vigasio.vr.it
023095,segreteria@comune.villa-bartolomea.vr.it
023097,comunedizevio@comune.zevio.vr.it
023098,info@zimella.com
024001,segreteria@comune.agugliaro.vi.it
024002,protocollo@comune.albettone.vi.it
024003,protocollo@comune.alonte.vi.it
024004,segreteria@comune.altavillavicentina.vi.it
024005,anagrafe@comune.altissimo.vi.it
024007,segreteria@comune.arsiero.vi.it
024009,comune@comune.asiago.vi.it
024010,d.vencato@unionecomunibassovicentino.it
024015,protocollo@comune.brendola.vi.it
024017,segreteria@comune.brogliano.vi.it
024018,segreteria@comune.caldogno.vi.it
024019,info@comune.caltrano.vi.it
024020,demografici@comune.calvene.vi.it
024021,protocollo@comune.camisanovicentino.vi.it
024025,ragioneria@comune.cartigliano.vi.it
024026,protocollo@comune.cassola.vi.it
024027,ragioneria@comune.castegnero.vi.it
024032,protocollo@comune.cogollodelcengio.vi.it
024035,info@comune.costabissara.vi.it
024037,segreteria@comune.crespadoro.vi.it
024038,info@comune.dueville.vi.it
024039,info@comune.enego.vi.it
024041,info@comune.foza.vi.it
024044,comune@comune.gambugliano.vi.it
024046,ragioneria@comune.grisignano.vi.it
024047,vicesegretario@comune.grumolodelleabbadesse.vi.it
024048,segreteria@comune.isola-vicentina.vi.it
024049,info@comune.laghi.vi.it
024050,ragioneria@comune.lastebasse.vi.it
024052,segreteria@comune.lonigo.vi.it
024053,info@comune.lugo.vi.it
024055,info@comune.malo.vi.it
024056,protocollo@comune.marano.vi.it
024060,segreteria@comune.montebello.vi.it
024061,comune@comune.montecchio-maggiore.vi.it
024062,segreteria@comune.montecchioprecalcino.vi.it
024064,ragioneria@comune.montegalda.vi.it
024065,demografici@comune.montegaldella.vi.it
024066,comune@comune.monteviale.vi.it
024067,urp@comune.monticello.vi.it
024068,info@comune.montorsovicentino.vi.it
024070,segreteria@comune.mussolente.vi.it
024071,segreteria@comune.nanto.vi.it
024072,ragioneria@comune.nogarolevicentino.vi.it
024073,margherita.bagarella@comune.nove.vi.it
024074,comune@noventavi.it
024075,finanziario@comune.orgiano.vi.it
024076,u.ragioneria@comune.pedemonte.vi.it
024080,info@comune.posina.vi.it
024083,segreteria@comune.quintovicentino.vi.it
024084,segreteria@comune.recoaroterme.vi.it
024086,info@comune.romano.vi.it
024087,info@comune.rosa.vi.it
024089,info@comune.rotzo.vi.it
024090,comune.salcedo@tiscalinet.it
024091,info@comune.sandrigo.vi.it
024094,ragioneria@comune.sanpietromussolino.vi.it
024095,info@comune.santorso.vi.it
024097,info@comune.sarcedo.vi.it
024098,protocollo@sarego.gov.it
024099,protocollo@comune.schiavon.vi.it
024100,info@comune.schio.vi.it
024101,segreteria@comune.solagna.vi.it
024102,r.gallo@comune.sossano.vi.it
024103,info@comune.sovizzo.vi.it
024104,info@comune.tezze.vi.it
024106,info@comune.tonezzodelcimone.vi.it
024108,urp@comune.torridiquartesolo.vi.it
024110,protocollo@comune.trissino.vi.it
024112,uffsegreteria@comune.valdastico.vi.it
024113,info@comune.vallidelpasubio.vi.it
024117,ragioneria@comunevillaga.vi.it
024119,ufficio.anagrafe@comune.zane.vi.it
024123,protocollo@comune.valliona.vi.it
024124,protocollo@comune.barbaranomossano.vi.it
024125,info@comune.valbrenta.vi.it
025001,agordo@comune.agordo.bl.it
025003,alleghe@agordino.bl.it
025004,arsie@feltrino.bl.it
025005,segreteria@comune.auronzo.bl.it
025006,protocollo@comune.belluno.it
025007,comune.borca@valboite.bl.it
025012,protocollo.chies@alpago.bl.it
025013,ragioneria.cibiana@valboite.bl.it
025014,protocollo.slucia@agordino.bl.it
025015,segr.comelico@cmcs.it
025018,rag.domegge@cmcs.it
025019,falcade@agordino.bl.it
025021,protocollo@comune.feltre.bl.it
025022,personale.fonzaso@feltrino.bl.it
025025,gosaldo@agordino.bl.it
025026,lamon@feltrino.bl.it
025027,la.valle@agordino.bl.it
025029,limana@valbelluna.bl.it
025030,livinallongo@agordino.bl.it
025032,segr.lorenzago@cmcs.it
025033,segr.lozzo@cmcs.it
025035,ospitale@clz.bl.it
025037,rag.perarolo@cmcs.it
025039,segr.pieve@cmcs.it
025040,urp@pna.bl.it
025043,rivamonte@agordino.bl.it
025044,anagrafe.rocca@agordino.bl.it
025045,sangregorio@feltrino.bl.it
025046,anagrafe.sannicolo@cmcs.it
025049,tecnico.santomaso@agordino.bl.it
025051,protocollo.sanvito@valboite.bl.it
025054,protocollo.selva@agordino.bl.it
025056,protocollo@comune.sospirolo.bl.it
025057,soverzene@clz.bl.it
025058,segreteria.sovramonte@feltrino.bl.it
025062,vallada@agordino.bl.it
025063,ragioneria@comune.valledicadore.bl.it
025065,rag1.vigo@cmcs.it
025069,zoppe@clz.bl.it
025071,protocollo@longarone.net
025073,daniela.defanti@clz.bl.it
026001,segreteria.protocollo@comune.altivole.tv.it
026003,protocollo@comune.asolo.tv.it
026004,protocollo@comune.borsodelgrappa.tv.it
026005,protocollo@comunebreda.it
026007,info@comune.cappellamaggiore.tv.it
026010,segreteria@comunecasier.it
026011,tributi@comune.castelcucco.tv.it
026012,comune@comune.castelfranco-veneto.tv.it
026014,cavaso@comune.cavaso.tv.it
026015,municipio@comune.cessalto.tv.it
026016,info@comune.chiarano.tv.it
026017,segreteria@comune.cimadolmo.tv.it
026018,info@comune.cisondivalmarino.tv.it
026019,comune@comune.codogne.tv.it
026020,ragioneria@comune.colle-umberto.tv.it
026021,protocollo@comune.conegliano.tv.it
026022,posta@comune.cordignano.tv.it
026025,protocollo@comune.crocetta.tv.it
026026,protocollo@farra.it
026028,info@comune.fontanelle.tv.it
026030,info@comune.fregona.tv.it
026031,info@comune.gaiarine.tv.it
026032,info@comune.giavera.tv.it
026033,segreteria@comunegodega.tv.it
026034,info@comune.gorgoalmonticano.tv.it
026037,protocollo@comune.mansue.tv.it
026038,info@comune.marenodipiave.tv.it
026042,segreteria@comunedimiane.it
026044,segretario@comune.monastier.tv.it
026045,segreteria@comune.monfumo.tv.it
026046,protocollo@comune.montebelluna.tv.it
026048,comune@comune.moriago.tv.it
026050,segreteria@comune.nervesa.tv.it
026052,info@comune.ormelle.tv.it
026053,info.orsago@comune.orsago.tv.it
026059,info@comune.ponzanoveneto.tv.it
026060,portobuffole@tin.it
026061,segreteria@comune.possagno.tv.it
026062,protocollo@comune.povegliano.tv.it
026065,protocollo@comunedirefrontolo.it
026066,protocollo@comune.resana.tv.it
026069,info@comune.roncade.tv.it
026070,protocollo@comune.salgareda.tv.it
026071,protocollo@comune.sanbiagio.tv.it
026072,protocollo@comune.san-fior.tv.it
026073,protocollo@comune.sanpietrodifeletto.tv.it
026074,info@comune.sanpolodipiave.tv.it
026075,info@comunesantalucia.it
026077,protocollo@comune.san-zenone.tv.it
026078,segreteria@comune.sarmede.tv.it
026080,comune@comune.sernaglia.tv.it
026081,protocollo@comune.silea.tv.it
026084,ragioneria@comune.tarzo.tv.it
026085,protocollo@comune.trevignano.tv.it
026086,segreteria@comune.zensondipiave.tv.it
026087,resp.finanziario@comune.valdobbiadene.tv.it
026088,info@comune.vazzola.tv.it
026089,comune@vedelago.gov.it
026090,ragioneria@comune.vidor.tv.it
026091,mail@comune.villorba.tv.it
026095,segreteria@comunezerobranco.it
027001,segretario@comune.annoneveneto.ve.it
027002,protocollo@comune.campagnalupia.ve.it
027003,amministrazione@comune.campolongo.ve.it
027004,lucio.masenadore@comune.camponogara.ve.it
027005,protocollo@comune.caorle.ve.it
027007,borin.agnese@comune.ceggia.ve.it
027008,urp@chioggia.org
027010,protocollo@comune.cona.ve.it
027012,urp@comune.dolo.ve.it
027014,segreteria@comune.fiessodartico.ve.it
027015,info@comunefossaltadipiave.it
027016,info@comune.fossaltadiportogruaro.ve.it
027017,urp@comune.fosso.ve.it
027018,area.amministrativa@comune.gruaro.ve.it
027019,comunicazione@comune.jesolo.ve.it
027020,infomarcon@comune.marcon.ve.it
