pro_com_t,link,pec,cf,cap
013153,http://comune.monguzzo.co.it,comune.monguzzo.co@halleycert.it,00564160133,22040
013154,http://comune.montanolucino.co.it,comune.montanolucino@pec.provincia.como.it,00616910139,22070
013155,http://comune.montemezzo.co.it,comunemontemezzo@pec.provincia.como.it,00711160135,22010
013157,http://comune.montorfano.co.it,comune.montorfano@pec.provincia.como.it,00526050133,22030
013159,http://comune.mozzate.co.it,comune.mozzate@pec.provincia.como.it,80009080138,22076
013160,http://comune.musso.co.it,comune.musso@halleypec.it,00700510134,22010
013161,http://comune.nesso.co.it,comune.nesso@pec.regione.lombardia.it,00529210130,22020
013163,http://comune.novedrate.co.it,comune.novedrate@pec.provincia.como.it,81003670130,22060
013165,http://comune.olgiate-comasco.co.it,comune.olgiate-comasco@legalmail.it,00417080132,22077
013169,http://comune.oltronadisanmamette.co.it,comune.oltronadisanmamette@pec.it,00686080136,22070
013170,http://comune.orsenigo.co.it,comune.orsenigo@pec.provincia.como.it,00711250134,22030
013178,http://comunepeglio.co.it,comune.peglio@pec.regione.lombardia.it,00689040137,22010
013183,http://comune.pianellodellario.co.it,comune.pianellodellario@pec.provincia.como.it,00700520133,22010
013184,http://comune.pigra.co.it,comune.pigra@pec.provincia.como.it,00680400132,22020
013185,http://comune.plesio.co.it,comune.plesio@pec.regione.lombardia.it,00500500137,22010
013186,http://comune.pognanalario.co.it,comune.pognanalario@pec.regione.lombardia.it,00678420134,22020
013187,http://comune.ponna.co.it,comune.ponna.co@halleycert.it,00527720130,22020
013188,http://comune.pontelambro.co.it,comune.pontelambro.co@halleycert.it,00601450133,22037
013189,http://comune.porlezza.co.it,porlezza@pec.it,00542250139,22018
013192,http://comune.proserpio.co.it,comune.proserpio.co@halleypec.it,00528510134,22030
013193,http://comune.pusiano.co.it,comune.pusiano@pec.regione.lombardia.it,00512860131,22030
013195,http://comune.rezzago.co.it,comune.rezzago@pec.regione.lombardia.it,00562720136,22030
013197,http://comune.rodero.co.it,comune.rodero@pec.regione.lombardia.it,80010680132,22070
013199,http://comune.ronago.co.it,comune.ronago@pec.provincia.como.it,80009980139,22027
013201,http://comune.rovellasca.co.it,comune.rovellasca@pec.provincia.como.it,00227550134,22069
013202,http://comune.rovelloporro.co.it,comune.rovelloporro@pec.provincia.como.it,00227560133,22070
013203,http://comune.salacomacina.co.it,comune.salacomacina@pec.provincia.como.it,00532640133,22010
013204,http://comune.sanbartolomeovalcavargna.co.it,comune.sanbartolomeovc@pec.regione.lombardia.it,00709670137,22010
013206,http://comune.sanfermodellabattaglia.co.it,comune.sanfermodellabattaglia@pec.provincia.como.it,00354000135,22020
013207,http://comune.sannazzarovalcavargna.co.it,comune.snazzarovc@pec.regione.lombardia.it,00709680136,22010
013211,http://comune.schignano.co.it,comune.schignano@pec.provincia.como.it,80015680137,22020
013212,http://comune.sennacomasco.co.it,sennacomasco1@halleycert.it,00616060133,22070
013216,http://comune.sorico.co.it,comune.sorico@halleycert.it,00707670139,22010
013217,http://comune.sormano.co.it,comune.sormano@pec.regione.lombardia.it,82003520135,22030
013218,http://comune.stazzona.co.it,comune.stazzona@halleypec.it,00657140133,22010
013222,http://comune.tavernerio.co.it,comune.tavernerio@halleycert.it,00630080133,22038
013223,http://comune.torno.co.it,comune.torno@halleypec.it,00565380136,22020
013226,http://comune.trezzone.co.it,comune.trezzone@pec.provincia.como.it,00711150136,22010
013227,http://comune.turate.co.it,comune.turate@pec.provincia.como.it,00520110131,22078
013228,http://comune.uggiate-trevano.co.it,comune.uggiatetrevano@pec.provincia.como.it,00429100134,22029
013229,http://comune.valbrona.co.it,comunevalbrona@halleycert.it,82002310132,22039
013232,http://comune.valmorea.co.it,comune.valmorea@pec.regione.lombardia.it,00651150138,22070
013233,http://comune.valrezzo.co.it,comune.valrezzo@pec.regione.lombardia.it,84000950133,22010
013234,http://comune.valsolda.co.it,comune.valsolda@halleycert.it,00598360139,22010
013236,http://comune.veleso.co.it,comune.veleso@pec.provincia.como.it,00642650139,22020
013238,http://comune.veniano.co.it,comune.veniano@pec.provincia.como.it,00434660130,22070
013239,http://comune.vercana.co.it/,protocollo.comune.vercana@pec.regione.lombardia.it,00688460138,22013
013242,http://comune.vertemateconminoprio.co.it,comune.vertemateconminoprio@pec.provincia.como.it,00549440139,22070
013245,http://comune.villaguardia.co.it,comune.villaguardia@pec.provincia.como.it,00602060139,22079
013246,http://comune.zelbio.co.it/hh/index.php,comune.zelbio.co@halleycert.it,00642670137,22020
013248,http://comune.sansiro.co.it,comune.sansiro@halleycert.it,02708300138,22010
013249,http://comune.gravedonaeduniti.co.it,comune.gravedonaeduniti@halleypec.it,03322340138,22015
013250,http://comune.bellagio.co.it,comune.bellagio.co@halleycert.it,00605620137,22021
013251,http://comune.colverde.co.it,comune.colverde@legalmail.it,03507580136,22041
013252,http://comune.tremezzina.co.it,protocollo@pec.comune.tremezzina.co.it,03504700133,22016
013253,http://comune.altavalleintelvi.co.it,comune.altavalleintelvi@pec.it,03686280136,22014
013254,http://comune.centrovalleintelvi.co.it,centrovalleintelvi@pec.it,03747990137,22028
013255,http://comune.solbiateconcagno.co.it/,comune.solbiateconcagno@pec.provincia.como.it,03807550136,22070
014001,http://comune.albaredopersanmarco.so.it/,protocollo.albaredo@cert.provincia.so.it,00105750145,23010
014002,http://comune.albosaggia.so.it,protocollo.albosaggia@cert.provincia.so.it,00110340148,23010
014003,http://comune.andalovaltellino.so.it,protocollo.andalo@cert.provincia.so.it,00104380142,23014
014004,http://comune.aprica.so.it,protocollo.aprica@cert.provincia.so.it,00110950144,23031
014005,http://comune.ardenno.so.it,protocollo.ardenno@cert.provincia.so.it,00114430143,23011
014006,http://comune.bema.so.it,protocollo.bema@cert.provincia.so.it,00090830142,23010
014007,http://comune.berbenno.so.it,comune.berbennodivaltellina@pec.regione.lombardia.it,00109690149,23010
014008,http://comune.bianzone.so.it,protocollo.bianzone@cert.provincia.so.it,00110960143,23030
014009,http://comune.bormio.so.it,bormio@pec.cmav.so.it,00099580144,23032
014010,http://comune.buglioinmonte.so.it,protocollo.buglioinmonte@cert.provincia.so.it,00115150146,23010
014011,http://comune.busano.to.it,protocollo.caiolo@cert.provincia.so.it,00109380147,23010
014012,http://comune.campodolcino.so.it,protocollo.campodolcino@cert.provincia.so.it,00115270142,23021
014013,http://comune.caspoggio.gov.it,protocollo@pec.comune.caspoggio.gov.it,00111600144,23020
014014,http://comune.castellodellacqua.so.it,comune.castellodellacqua@pec.regione.lombardia.it,80001970146,23030
014015,http://comune.castioneandevenno.so.it,protocollo.castioneandevenno@cert.provincia.so.it,00093810141,23012
014016,http://comune.cedrasco.so.it,protocollo.cedrasco@cert.provincia.so.it,00092630144,23010
014017,http://comune.cercino.so.it,protocollo.cercino@cert.provincia.so.it,82000710143,23016
014018,http://comune.chiavenna.so.it,protocollo.chiavenna@cert.provincia.so.it,00115790149,23022
014019,http://comune.chiesainvalmalenco.gov.it,protocollo@pec.comune.chiesainvalmalenco.gov.it,80002090142,23023
014020,http://comune.chiuro.so.it/,protocollo.chiuro@cert.provincia.so.it,00114250145,23030
014021,http://comune.cino.so.it,protocollo.cino@cert.provincia.so.it,82000850147,23010
014022,http://comune.civo.so.it,protocollo.civo@cert.provincia.so.it,00115160145,23010
014023,http://comune.colorina.so.it,protocollo.colorina@cert.provincia.so.it,00091750141,23010
014024,http://comune.cosiovaltellino.so.it,protocollo.cosio@cert.provincia.so.it,00116340142,23013
014025,http://comune.dazio.so.it,protocollo.dazio@cert.provincia.so.it,00105770143,23010
014026,http://comune.delebio.so.it,protocollo.delebio@cert.provincia.so.it,00097780142,23014
014027,http://comune.dubino.so.it,protocollo.dubino@cert.provincia.so.it,00118940147,23015
014028,http://comune.faedovaltellino.so.it/hh/index.php,protocollo.faedo@cert.provincia.so.it,00092610146,23020
014029,http://comune.forcola.so.it,protocollo.forcola@cert.provincia.so.it,00137850145,23010
014030,http://comune.fusine.so.it,protocollo.fusine@cert.provincia.so.it,00092620145,23010
014031,http://comune.gerolaalta.so.it,protocollo.gerola@cert.provincia.so.it,00105780142,23010
014032,http://comune.gordona.so.it,comune.gordona@pec.regione.lombardia.it,00115780140,23020
014033,http://comune.grosio.so.it,protocollo.grosio@cert.provincia.so.it,00118960145,23033
014034,http://comune.grosotto.so.it,protocollo.grosotto@cert.provincia.so.it,00090290149,23034
014035,http://comune.madesimo.so.it,protocollo.madesimo@cert.provincia.so.it,00133750141,23024
014036,http://comune.lanzada.gov.it,protocollo@pec.comune.lanzada.gov.it,00111620142,23020
014037,http://comune.livigno.so.it,comune.livigno@legalmail.it,83000850145,23041
014038,http://comune.lovero.so.it,protocollo.lovero@cert.provincia.so.it,00105070148,23030
014039,http://comune.mantello.so.it,protocollo.mantello@cert.provincia.so.it,00099000143,23016
014040,http://comune.mazzo.so.it,protocollo.mazzo@cert.provincia.so.it,00104450143,23030
014041,http://comune.mello.so.it,protocollo.mello@cert.provincia.so.it,00097750145,23010
014043,http://comune.mese.so.it,protocollo.mese@cert.provincia.so.it,00099030140,23020
014044,http://comune.montagnainvaltellina.so.it,protocollo.montagnainvaltellina@cert.provincia.so.it,00110940145,23020
014045,http://comune.morbegno.so.it,protocollo.morbegno@cert.provincia.so.it,00098990146,23017
014046,http://comune.novatemezzola.so.it,protocollo.novatemezzola@cert.provincia.so.it,00104440144,23025
014047,http://comune.pedesina.so.it,protocollo.pedesina@cert.provincia.so.it,00098670144,23010
014048,http://comune.piantedo.so.it,protocollo.piantedo@cert.provincia.so.it,00090820143,23010
014049,http://comune.piateda.so.it,protocollo.piateda@cert.provincia.so.it,00108190141,23020
014050,http://comune.piuro.so.it/,protocollo.piuro@cert.provincia.so.it,00104370143,23020
014051,http://comune.poggiridenti.so.it,protocollo.poggiridenti@cert.provincia.so.it,00109390146,23020
014052,http://comune.ponteinvaltellina.so.it,protocollo.ponteinvaltellina@cert.provincia.so.it,00120490149,23026
014053,http://comune.postalesio.so.it,protocollo.postalesio@cert.provincia.so.it,00094910148,23010
014054,http://comune.pratacamportaccio.so.it,comune.pratacamportaccio@pec.regione.lombardia.it,00115280141,23020
014055,http://comune.rasura.so.it,protocollo.rasura@cert.provincia.so.it,00105820146,23010
014056,http://comune.rogolo.so.it,protocollo.rogolo@cert.provincia.so.it,00104390141,23010
014057,http://comune.samolaco.so.it,protocollo.samolaco@cert.provincia.so.it,00115260143,23027
014058,http://comune.sangiacomofilippo.so.it/,protocollo.sangiacomofilippo@cert.provincia.so.it,00096420146,23020
014059,http://comune.sernio.so.it,protocollo.sernio@cert.provincia.so.it,00105180145,23030
014060,http://comune.sondalo.so.it,sondalo@pec.cmav.so.it,00109670141,23035
014061,http://comune.sondrio.it,protocollo@cert.comune.sondrio.it,00095450144,23100
014062,http://comune.spriana.so.it,comune.spriana@pec.regione.lombardia.it,00091740142,23020
014063,http://comune.talamona.so.it,comune.talamona@halleycert.it,00120480140,23018
014064,http://comune.tartano.so.it,protocollo.tartano@cert.provincia.so.it,00097760144,23010
014065,http://comune.teglio.so.it,protocollo.teglio@cert.provincia.so.it,83000770145,23036
014066,http://comune.tirano.so.it,comune.tirano@legalmail.it,00114980147,23037
014067,http://comune.torredisantamaria.so.it,comune.torredisantamaria@pec.regione.lombardia.it,00092590140,23020
014068,http://comune.tovo.so.it,protocollo.tovo@cert.provincia.so.it,00104650148,23030
014069,http://comune.traona.so.it,protocollo.traona@cert.provincia.so.it,00114280142,23019
014070,http://comune.tresivio.so.it,protocollo.tresivio@cert.provincia.so.it,00109370148,23020
014071,http://comune.valdidentro.so.it,valdidentro@pec.cmav.so.it,00111020145,23038
014072,http://comune.valdisotto.so.it,valdisotto@pec.cmav.so.it,83000910147,23030
014073,http://comune.valfurva.so.it,valfurva@pec.cmav.so.it,00114700149,23030
014074,http://comune.valmasino.so.it,protocollo.valmasino@cert.provincia.so.it,00090870148,23010
014075,http://comune.verceia.so.it,protocollo.verceia@cert.provincia.so.it,00104660147,23020
014076,http://comune.vervio.so.it,protocollo.vervio@cert.provincia.so.it,00104430145,23030
014077,http://comune.villadichiavenna.so.it,protocollo.villadichiavenna@cert.provincia.so.it,81002350148,23029
014078,http://comune.villaditirano.so.it,comune.villaditirano@pec.regione.lombardia.it,00111050142,23030
015002,http://comune.abbiategrasso.mi.it,comune.abbiategrasso@legalpec.it,01310880156,20081
015005,http://comune.albairate.mi.it,comune.albairate.mi@pec.it,03623810151,20080
015007,http://arconate.org,comune.arconate@postecert.it,01336730153,20020
015009,http://comune.arese.mi.it,protocollo@cert.comune.arese.mi.it,03366130155,20020
015010,http://comune.arluno.mi.it,comune.arluno@pec.regione.lombardia.it,02938070154,20010
015011,http://comune.assago.mi.it,sportello.cittadino@assago.legalmail.it,80101990150,20090
015012,http://comune.bareggio.mi.it,comune.bareggio@pec.regione.lombardia.it,82000710150,20010
015014,http://basianomasate.mi.it,basiano@pec.it,83504250156,20060
015015,http://comune.basiglio.mi.it,basiglio@postacert.comune.basiglio.mi.it,80109890154,20080
015016,http://comune.bellinzagolombardo.mi.it,protocollo.bellinzagolombardo@pec.it,01554230159,20060
015019,http://comune.bernateticino.mi.it,bernateticino@legalmail.it,03365620156,20010
015022,http://comune.besate.mi.it,protocollo@pec.comune.besate.mi.it,04935080152,20080
015024,http://comune.binasco.mi.it,comune.binasco@legalmail.it,80121330155,20082
015026,http://boffaloraticino.it,comune.boffaloraticino@pec.it,02030870154,20010
015027,http://comune.bollate.mi.it,comune.bollate@legalmail.it,00801220153,20021
015032,http://bresso.net,comune.bresso@legalmail.it,00935810150,20091
015035,http://comune.bubbiano.mi.it,protocollo.comune.bubbiano@pec.it,80137950152,20080
015036,http://comune.buccinasco.mi.it,protocollo@cert.legalmail.it,03482920158,20090
015038,http://comune.busca.cn.it/,protocollo.buscate@legalmail.it,03391930157,20010
015040,http://comune.bussero.mi.it/s/20060/,protocollo.bussero@pec.it,03063770154,20060
015041,http://comune.bustogarolfo.mi.it/,protocollo.bustogarolfo@sicurezzapostale.it,00873100150,20020
015042,http://comune.calvignasco.mi.it,segreteria.calvignasco@pec.it,80105450151,20080
015044,http://comune.cambiago.mi.it,protocollo@pec.comunecambiago.com,02516430150,20040
015046,http://comunecanegrate.it/,comune.canegrate@pec.regione.lombardia.it,00835500158,20010
015050,http://comune.carpiano.mi.it/,comune.carpiano@pec.regione.lombardia.it,84501650158,20080
015051,http://comune.carugate.mi.it,comune.carugate@legalmail.it,02182060158,20061
015055,http://comune.casarile.mi.it,protocollo@pec.comune.casarile.mi.it,80100370156,20080
015058,http://comune.casorezzo.mi.it,comune.casorezzo@postecert.it,01082050152,20010
015059,http://comune.cassanodadda.mi.it,protocollo@comune.cassanodadda.mi.legalmail.it,03674570159,20062
015060,http://comune.cassinadepecchi.mi.it,protocollo@pec.comune.cassinadepecchi.mi.it,83500570151,20060
015061,http://comune.cassinettadilugagnano.mi.it,comune.cassinettadilugagnano@pec.regione.lombardia.it,03621920150,20081
015062,http://comune.castanoprimo.mi.it,protocollo@cert.comune.castanoprimo.mi.it,01639920154,20022
015070,http://comune.cernuscosulnaviglio.mi.it,comune.cernuscosulnaviglio@pec.regione.lombardia.it,01217430154,20063
015071,http://comune.cerroallambro.mi.it,cerroallambro@pacertificata.it,84503860151,20070
015072,http://cerromaggiore.org,protocollo.cerromaggiore@legalmail.it,01230310151,20023
015074,http://comune.cesano-boscone.mi.it,protocollo@pec.comune.cesano-boscone.mi.it,80098810155,20090
015076,http://comune.cesate.mi.it,protocollo@comune.cesate.mi.legalmail.it,80100990151,20020
015077,http://comune.cinisello-balsamo.mi.it,comune.cinisellobalsamo@pec.regione.lombardia.it,01971350150,20092
015078,http://comune.cisliano.mi.it,protocollo@pec.comune.cisliano.mi.it,82003070156,20080
015081,http://comune.colognomonzese.mi.it,protocollo.comunecolognomonzese@legalmail.it,03353020153,20093
