pro_com_t,pec
021028,toblach.dobbiaco@legalmail.it
021029,neumarkt.egna@legalmail.it
021030,pfalzen.falzes@legalmail.it
021031,voels.fie@legalmail.it
021032,fortezza.bz@legalmail.it
021033,villnoess.funes@legalmail.it
021034,gais@legalmail.it
021035,gargazon.gargazzone@legalmail.it
021036,glurns.glorenza@legalmail.it
021037,latsch.laces@legalmail.it
021038,algund.lagundo@legalmail.it
021039,lajen.laion@legalmail.it
021040,leifers.laives@legalmail.it
021041,lana@legalmail.it
021042,laas.lasa@legalmail.it
021043,laurein.lauregno@legalmail.it
021044,luesen.luson@legalmail.it
021045,margreid.magre@legalmail.it
021046,mals.malles@legalmail.it
021047,enneberg.marebbe@legalmail.it
021048,marling.marlengo@legalmail.it
021049,martell.martello@legalmail.it
021050,moelten.meltina@legalmail.it
021051,meran.merano@legalmail.it
021052,welsberg.monguelfo@legalmail.it
021053,montan.montagna@legalmail.it
021054,moos.moso@legalmail.it
021055,nals.nalles@legalmail.it
021056,naturns.naturno@legalmail.it
021057,natzschabs.nazsciaves@legalmail.it
021058,welschnofen.novalevante@legalmail.it
021059,deutschnofen.novaponente@legalmail.it
021060,auer.ora@legalmail.it
021061,stulrich.ortisei@legalmail.it
021062,partschins.parcines@legalmail.it
021063,percha.perca@legalmail.it
021064,plaus@legalmail.it
021065,waidbruck.pontegardena@legalmail.it
021066,burgstall.postal@legalmail.it
021067,prad.prato@legalmail.it
021068,prettau.predoi@legalmail.it
021069,proveis.proves@legalmail.it
021070,ratschings.racines@legalmail.it
021071,10288588@pec.it
021072,ritten.renon@legalmail.it
021073,kuens.caines@legalmail.it
021074,muehlbach.riodipusteria@legalmail.it
021075,rodeneck.rodengo@legalmail.it
021076,salurn.salorno@legalmail.it
021077,innichen.sancandido@legalmail.it
021079,jenesien.sangenesio@legalmail.it
021080,stleonhard.sleonardo@legalmail.it
021081,stlorenzen.slorenzo@legalmail.it
021082,stmartinthurn.smartinobadia@legalmail.it
021083,stmartinpasseier.smartinopassiria@legalmail.it
021084,stpankraz.spancrazio@legalmail.it
021085,stchristina.scristina@legalmail.it
021086,sarntal.sarentino@legalmail.it
021087,schenna.scena@legalmail.it
021088,muehlwald.selvadeimolini@legalmail.it
021089,wolkenstein.selvadivalgardena@legalmail.it
021091,schnals.senales@legalmail.it
021092,sexten.sesto@legalmail.it
021093,schlanders.silandro@legalmail.it
021094,schluderns.sluderno@legalmail.it
021095,stilfs.stelvio@legalmail.it
021096,terenten.terento@legalmail.it
021097,terlan.terlano@legalmail.it
021098,tramin.termeno@legalmail.it
021099,tisens.tesimo@legalmail.it
021100,tiers.tires@legalmail.it
021101,tirol.tirolo@legalmail.it
021102,truden.trodena@legalmail.it
021103,taufers.tubre@legalmail.it
021104,ulten.ultimo@legalmail.it
021105,pfatten.vadena@legalmail.it
021106,olang.valdaora@legalmail.it
021107,pfitsch.valdivizze@legalmail.it
021108,ahrntal.valleaurina@legalmail.it
021109,gsies.valledicasies@legalmail.it
021110,vintl.vandoies@legalmail.it
021111,vahrn.varna@legalmail.it
021112,voeran-verano.bz@legalmail.it
021113,niederdorf.villabassa@legalmail.it
021114,villanders.villandro@legalmail.it
021115,sterzing.vipiteno@legalmail.it
021116,feldthurns.velturno@legalmail.it
021117,wengen.lavalle@legalmail.it
021118,ulfraustfelix.senalesanfelice@legalmail.it
022001,comuneala.tn@legalmail.it
022002,certificata@pec.comune.albiano.tn.it
022003,aldeno@postemailcertificata.it
022005,segreteria@pec.comune.andalo.tn.it
022006,comune@pec.comune.arco.tn.it
022007,segreteria@pec.comune.avio.tn.it
022009,comunebaselgadipine@pec.it
022011,comune@pec.comune.bedollo.tn.it
022013,comunedibesenello@pec.it
022015,comune@pec.comune.bieno.tn.it
022017,comune@pec.comune.bleggiosuperiore.tn.it
022018,comune@pec.comune.bocenago.tn.it
022021,comune@pec.comune.bondone.tn.it
022022,comuneborgovalsugana.tn@cert.legalmail.it
022025,comunebrentonico@legalmail.it
022026,comune@pec.comune.bresimo.tn.it
022029,comune@pec.caderzone.net
022032,segreteria@pec.comune.calceranica.tn.it
022033,comune@pec.comune.caldes.tn.it
022034,comune.caldonazzo@legalmail.it
022035,comune.calliano.at@cert.legalmail.it
022036,comune@pec.comune.campitellodifassa.tn.it
022037,comune@pec.comunecampodenno.it
022038,comune@pec.comune.canalsanbovo.tn.it
022039,protocollo.comunecanazei@pec.it
022040,segreteria@pec.comunecapriana.com
022042,comune@pec.comune.carisolo.tn.it
022043,comune@pec.comune.carzano.tn.it
022045,comune@castelcondino.legalmail.it
022047,comune@pec.comune.castellomolina.tn.it
022048,comune@pec.comune.castello-tesino.tn.it
022049,comune@pec.comune.castelnuovo.tn.it
022050,comune.cavalese@certificata.com
022051,comune@pec.comune.cavareno.tn.it
022052,comune@pec.comune.cavedago.tn.it
022053,comune@pec.comune.cavedine.tn.it
022054,comune@pec.comune.cavizzana.tn.it
022058,comunecimone@pec.it
022059,comune@pec.comune.cintetesino.tn.it
022060,comune@pec.comune.cis.tn.it
022061,comune@pec.comune.civezzano.tn.it
022062,info@pec.comune.cles.tn.it
022064,comune@pec.comune.commezzadura.tn.it
022068,comune@pec.comune.croviana.tn.it
022071,comune@pec.comune.dambel.tn.it
022074,comune@pec.comune.denno.tn.it
022078,comune.drena@emailpec.eu
022079,segreteria@pec.comunedro.it
022081,comune@pec.comune.faidellapaganella.tn.it
022083,comune@pec.comune.fiave.tn.it
022085,comune@pec.comune.fierozzo.tn.it
022087,comune@pec.comune.folgaria.tn.it
022089,comune@pec.comune.fornace.tn.it
022090,comune@pec.comune.frassilongo.tn.it
022091,comune@pec.comune.garnigaterme.tn.it
022092,comune@pec.comune.giovo.tn.it
022093,comune@pec.comune.giustino.tn.it
022095,comune.grigno@halleypec.it
022097,comune@pec.comune.imer.tn.it
022098,comune.isera@legalmail.it
022102,protocollo@cert.comune.lavarone.tn.it
022103,pec.comunelavis@legalmail.it
022104,comunelevicoterme@cert.legalmail.it
022106,comune.livo@pec.provincia.como.it
022108,comunelonalases@pec.it
022109,comune@pec.comune.luserna.tn.it
022110,comune@pec.comune.male.tn.it
022112,comune@pec.comune.massimeno.tn.it
022113,comune@pec.comune.mazzin.tn.it
022114,comune@pec.comune.mezzana.tn.it
022115,comune@pec.comune.mezzano.tn.it
022116,comune@pec.comune.mezzocorona.tn.it
022117,info@pec.comune.mezzolombardo.tn.it
022118,moena@legalmail.it
022120,comune@pec.comune.molveno.tn.it
022123,protocollo@pec.comune.mori.tn.it
022124,comunenagotorbole@pec.it
022127,nogaredo@postemailcertificata.it
022128,comune@pec.comune.nomi.tn.it
022129,comune@pec.comune.novaledo.tn.it
022130,ospedaletto@pec.comune.ospedaletto.tn.it
022131,comune@pec.comune.ossana.tn.it
022133,comune@pec.comune.paludelfersina.tn.it
022134,comune@pec.comune.panchia.tn.it
022135,comune@pec.comune.ronzo-chienis.tn.it
022136,comune@pec.comune.peio.tn.it
022137,comune@pec.comune.pellizzano.tn.it
022138,comune@pec.comune.pelugo.tn.it
022139,protocollo@pec.comune.pergine.tn.it
022142,comune@pec.comune.pievetesino.tn.it
022143,segreteria@pec.comune.pinzolo.tn.it
022144,comune@pec.comune.pomarolo.tn.it
022147,comune@pec.comune.predazzo.tn.it
022150,comune@pec.comune.rabbi.tn.it
022153,comune.rivadelgarda.tn.it@cert.legalmail.it
022155,comune@pec.comune.romeno.tn.it
022156,comune.roncegnoterme.tn@pec.it
022157,comune@pec.comune.ronchivalsugana.tn.it
022159,comune@pec.comune.ronzone.tn.it
022160,protocollo.comune.roveredl@legalmail.it
022161,comunerovereto.tn@legalmail.it
022162,comune@pec.comune.ruffremendola.tn.it
022163,comune@pec.comune.rumo.tn.it
022164,comune@pec.comune.sagron-mis.tn.it
022165,comune@pec.comune.samone.tn.it
022167,certificata@pec.comune.sanmichelealladige.tn.it
022168,comunesantorsola@cert.legalmail.it
022169,comune@pec.comune.sanzeno.tn.it
022170,comune@pec.comune.sarnonico.tn.it
022171,comune@pec.comune.scurelle.tn.it
022172,segreteria@PEC.comune.segonzano.tn.it
022173,comune.sfruz@pec.it
022176,comune@pec.comune.soraga.tn.it
022177,comune@pec.comune.sover.tn.it
022179,comune@pec.comune.spiazzo.tn.it
022180,posta@pec.comune.spormaggiore.tn.it
022181,comune@pec.comune.sporminore.tn.it
022182,comune@pec.comune.stenico.tn.it
022183,comune@pec.comune.storo.tn.it
022184,comune@pec.comune.strembo.tn.it
022188,comune@pec.comune.telve.tn.it
022189,comune@pec.comune.telvedisopra.tn.it
022190,comune@pec.comune.tenna.tn.it
022191,comune@pec.comune.tenno.tn.it
022193,posta@pec.comune.terragnolo.tn.it
022195,pec@terzolas.legalmail.it
022196,comune@pec.comune.tesero.tn.it
022199,comune@pec.comune.tione.tn.it
022200,comuneton@legalmail.it
022202,comune@pec.comune.torcegno.tn.it
022203,posta@pec.comune.trambileno.tn.it
022205,asis.trento@pec.it
022209,comune@pec.comune.valfloriana.tn.it
022210,vallarsa@legalmail.it
022213,comunevermiglio@pec.it
022216,comune@pec.comune.vignola-falesina.tn.it
022222,villalagarina@legalmail.it
022224,comune@pec.comune.volano.tn.it
022226,comune@pec.comune.ziano.tn.it
022228,segreteria@pec.comune.comanoterme.tn.it
022229,comune@pec.comune.ledro.tn.it
022230,comune@pec.comune.predaia.tn.it
022231,comune@pec.comune.sanlorenzodorsino.tn.it
022232,#N/A
022233,comune@pec.comune.dimarofolgarida.tn.it
022234,comune@pec.comune.pievedibono-prezzo.tn.it
022235,comune@pec.comune.altavalle.tn.it
022236,comune@pec.comune.vigolana.tn.it
022237,comune@pec.comune.amblardon.tn.it
022238,comune@pec.comune.borgochiese.tn.it
022239,comune@pec.comune.borgolares.tn.it
022240,info@pec.comune.castel-ivano.tn.it
022241,comune@pec.comune.cembralisignago.tn.it
022242,comune@pec.comune.conta.tn.it
022243,comune@pec.comune.madruzzo.tn.it
022244,comune@pec.comuneportedirendena.tn.it
022245,comune@pec.comuneprimiero.tn.it
022246,comune@pec.comune.sellagiudicarie.tn.it
022247,comune@pec.comunetreville.tn.it
022248,info@pec.comune.vallelaghi.tn.it
022249,comune@pec.comune.villedanaunia.tn.it
022250,asucvich@pec.comune.senjandifassa.tn.it
022251,comune@pec.comune.terredadige.tn.it
022252,#N/A
022253,comune@pec.comune.novella.tn.it
022254,comune@pec.comune.villedifiemme.tn.it
023001,protocollo@pec.comune.affi.vr.it
023002,protocollo.albaredodadige@pec.it
023003,protocollo.angiari@legalmail.it
023004,arcole.vr@cert.ip-veneto.net
023005,comune.badiacalavena@pec.it
023006,comune.bardolino@legalmail.it
023007,belfiore.vr@pec.wmail.it
023008,segreteria.bevilacqua@pec.comune.bevilacqua.vr.it
023009,protocollo@pec.comune.bonavigo.vr.it
023010,protocollo@pec.comune.boschisantanna.vr.it
023011,boscochiesanuova@pec.aruba.it
023012,protocollo@pec.comune.bovolone.vr.it
023013,comune.brentinobelluno@pec.it
023014,brenzone.vr@cert.ip-veneto.net
023015,comune.bussolengo@cert.legalmail.it
023016,comune.buttapietra@halleycert.it
023017,protocollogenerale@pec.comune.caldiero.vr.it
023018,comune.caprinoveronese.vr@pecveneto.it
023019,segreteria.comune.casaleone.vr@pecveneto.it
023020,castagnaro.vr@cert.ip-veneto.net
023021,casteldazzano@legalmail.it
023022,castelnuovodg@legalmail.it
023023,segreteria@pec.comunecavaion.it
023024,comune.cazzanoditramigna.vr@pecveneto.it
023025,comunecerea@halleypec.it
023026,comune.cerroveronese@pec.it
023027,colognaveneta.vr@cert.ip-veneto.net
023028,colognolaaicolli.vr@cert.ip-veneto.net
023029,comune.concamarise@pec.it
023030,comunecostermano@cert.ip-veneto.net
023031,info@pec.comunedolce.it
023032,erbe.vr@cert.ip-veneto.net
023033,comune.erbezzo.vr@pecveneto.it
023034,protocollo@comune.ferraradimontebaldo.legalmail.it
023035,fumane.vr@cert.ip-veneto.net
023036,comune.garda@pec.it
023037,segreteria@pec.comune.gazzo.vr.it
023038,protocollo.comune.grezzana.vr@pecveneto.it
023039,protocollo.comune.illasi.vr@pecveneto.it
023040,isoladellascala@cert.ip-veneto.net
023041,ragioneria.isolarizza@legalmail.it
023042,comune.lavagno.vr@pecveneto.it
023043,comune.lazise.urp@halleypec.it
023044,legnago.vr@cert.ip-veneto.net
023045,protocollo@pec.comunemalcesine.it
023046,info@pec.comunemaranovalpolicella.vr.it
023047,protocollogenerale@pec.comune.mezzane.vr.it
023048,comune.minerbe@halleypec.it
023049,protocollo.comune.montecchiadicrosara.vr@pecveneto.it
023050,pec@pec.comune.montefortedalpone.vr.it
023051,protocollo@pec.comunemozzecane.it
023052,protocollo@pec.comunenegrar.it
023053,comune.nogara.vr@halleypec.it
023054,urp.nogarolerocca@legalmail.it
023055,oppeano.vr@cert.ip-veneto.net
023056,palu@cert.ip-veneto.net
023057,protocollo.comune.pastrengo.vr@pecveneto.it
023058,pescantina.vr@cert.ip-veneto.net
023059,comunepeschieradelgarda@pec.it
023060,poveglianoveronese.vr@cert.ip-veneto.net
023061,protocollo@pec.comune.pressana.vr.it
023062,protocollo.comune.rivoli.vr@pecveneto.it
023063,protocollo.comune.ronca.vr@pecveneto.it
023064,protocollo@pec.comune.roncoalladige.vr.it
023065,protocollo.comune.roverchiara.vr@legalmail.it
023066,protocollo@pec.comune.roveredodigua.vr.it
023067,comune.rovereveronese@pec.it
023068,salizzole.vr@cert.ip-veneto.net
023069,sanbonifacio.vr@cert.ip-veneto.net
023070,sangiovanniilarione@cert.ip-veneto.net
023071,protocol.comune.sangiovannilupatoto.vr@pecveneto.it
023072,comune.sanguinetto.vr@pecveneto.it
023073,comune.sanmartinobuonalbergo.vr@pecveneto.it
023074,comune.sanmaurodisaline.vr@pecveneto.it
023075,ragioneria.sanpietromorubio@legalmail.it
023076,sanpietroincariano.vr@cert.ip-veneto.net
023077,s.ambrogiovalp@postemailcertificata.it
023078,comune.santannadalfaedo.vr@pecveneto.it
023079,sanzenodimontagna.vr@cert.ip-veneto.net
023080,segreteria.selva@pec.it
023081,soave.vr@cert.ip-veneto.net
023082,sommacampagna.vr@cert.ip-veneto.net
023083,sona.vr@cert.ip-veneto.net
023084,protocollo.informatico@pec.comune.sorga.vr.it
023085,comune.terrazzo@legalmail.it
023086,torridelbenaco.vr@cert.ip-veneto.net
023087,comune.tregnago.vr@pecveneto.it
023088,protocollo@pec.comune.trevenzuolo.vr.it
023089,protocollo.comune.valeggiosulmincio.vr@pecveneto.it
023090,comune.velo@pec.it
023091,protocollo.informatico@pec.comune.verona.it
023092,protocollo@pec.comune.veronella.vr.it
023093,comune.vestenanova@pec.it
023094,vigasio.segreteria@halleycert.it
023095,segreteria.comune.villa-bartolomea@halleypec.it
023096,protocollo.comune.villafranca.vr@pecveneto.it
023097,zevio.vr@cert.ip-veneto.net
023098,info@pec.comune.zimella.vr.it
024001,segreteria@pec.comune.agugliaro.vi.it
024002,albettone.vi@cert.ip-veneto.net
024003,protocollo.comune.alonte.vi@pecveneto.it
024004,altavillavicentina.vi@cert.ip-veneto.net
024005,protocollo.comune.altissimo.vi@pecveneto.it
024006,comune.arcugnano.vi@pecveneto.it
024007,comune.arsiero.vi@pecveneto.it
024008,arzignano.vi@cert.ip-veneto.net
024009,asiago.vi@cert.ip-veneto.net
024010,asiglianoveneto.vi@cert.ip-veneto.net
024012,protocollo.comune.bassanodelgrappa@pecveneto.it
024013,comunebolzanovic@legalmail.it
024014,breganze.vi@cert.ip-veneto.net
024015,comune.brendola.vi@pecveneto.it
024016,comune.bressanvido.vi@pecveneto.it
024017,prot.demografici.comune.brogliano.vi@pecveneto.it
024018,caldogno.vi@cert.ip-veneto.net
024019,comune.caltrano.vi@pecveneto.it
024020,calvene.vi@cert.ip-veneto.net
024021,comune.camisanovicentino@halleycert.it
024022,campigliadeiberici.vi@cert.ip-veneto.net
024024,carre.vi@cert.ip-veneto.net
024025,cartigliano.vi@cert.ip-veneto.net
024026,protocollo@pec.comune.cassola.vi.it
024027,castegnero.vi@cert.ip-veneto.net
024028,castelgomberto.vi@cert.ip-veneto.net
024029,protocollo.comune.chiampo.vi@pecveneto.it
024030,chiuppano.vi@cert.ip-veneto.net
024032,protocollo.comune.cogollodelcengio.vi@pecveneto.it
024034,cornedovicentino.vi@cert.ip-veneto.net
024035,costabissara.vi@cert.ip-veneto.net
024036,creazzo.vi@cert.ip-veneto.net
024037,comune.crespadoro@pec.it
024038,dueville.vi@cert.ip-veneto.net
024039,enego.vi@cert.ip-veneto.net
024040,faravicentino.vi@cert.ip-veneto.net
024041,foza.vi@cert.ip-veneto.net
024042,gallio.vi@cert.ip-veneto.net
024043,gambellara.vi@cert.ip-veneto.net
024044,comune.gambugliano.vi@pecveneto.it
024046,grisignanodizocco.vi@cert.ip-veneto.net
024047,grumolodelleabbadesse.vi@cert.ip-veneto.net
024048,isolavicentina.vi@cert.ip-veneto.net
024049,laghi.vi@cert.ip-veneto.net
024050,lastebasse.vi@cert.ip-veneto.net
024051,longare.vi@cert.ip-veneto.net
024052,segreteria.comune.lonigo.vi@pecveneto.it
024053,lugodivicenza.vi@cert.ip-veneto.net
024055,malo.vi@cert.ip-veneto.net
024056,maranovicentino.vi@cert.ip-veneto.net
024057,marostica.vi@cert.ip-veneto.net
024060,montebellovicentino.vi@cert.ip-veneto.net
024061,montecchiomaggiore.vi@cert.ip-veneto.net
024062,comunemontecchioprecalcino.vi@legalmail.it
024063,montedimalo.vi@cert.ip-veneto.net
024064,comune.montegalda.vi@pecveneto.it
024065,MONTEGALDELLA.VI@CERT.IP-VENETO.NET
024066,protocollo.comune.monteviale.vi@pecveneto.it
024067,urp.comune.monticello.vi@pecveneto.it
024068,montorsovicentino.vi@cert.ip-veneto.net
024070,protocollo@pec.comune.mussolente.vi.it
024071,nanto.vi@cert.ip-veneto.net
024072,comune.nogarolevicentino@pec.it
024073,comune.nove@kpec.it
024074,comunenoventavicentina@cert.legalmail.it
024075,orgiano.vi@cert.ip-veneto.net
024076,pedemonte.vi@cert.ip-veneto.net
024077,protocollo.pianezze.vi@cert.ip-veneto.net
024078,piovenerocchette.vi@cert.ip-veneto.net
024079,comune.pojanamaggiore.vi@pecveneto.it
024080,posina.vi@cert.ip-veneto.net
024081,povedelgrappa.vi@cert.ip-veneto.net
024082,comune.pozzoleone.vi@pecveneto.it
024083,quintovicentino.vi@cert.ip-veneto.net
024084,segreteria.comune.recoaroterme.vi@pecveneto.it
024085,comune.roana.vi@pecveneto.it
024086,mail@pec.comune.romano.vi.it
024087,protocollo.comune.rosa.vi@pecveneto.it
024088,rossanoveneto.vi@cert.ip-veneto.net
024089,servizidemografici.comune.rotzo.vi@pecveneto.it
024090,salcedo.vi@cert.ip-veneto.net
024091,sandrigo.vi@cert.ip-veneto.net
024094,comune.sanpietromussolino.vi@pecveneto.it
024095,santorso.vi@cert.ip-veneto.net
024096,sanvitodileguzzano.vi@cert.ip-veneto.net
024097,sarcedo.vi@cert.ip-veneto.net
024098,protocollo@pec.sarego.gov.it
024099,protocollo.comune.schiavon.vi@pecveneto.it
024100,schio.vi@cert.ip-veneto.net
024101,solagna.vi@cert.ip-veneto.net
024102,comune.sossano.vi@legalmail.it
024103,sovizzo.vi@cert.ip-veneto.net
024104,tezzesulbrenta.vi@cert.ip-veneto.net
024105,thiene.comune@pec.altovicentino.it
